image_path,file_name,file_extension,status,error,file_size_mb,created_time,modified_time,Species,activity,filename_tokens,image_format,color_mode,width_px,height_px,aspect_ratio,has_exif,camera_make,camera_model,datetime_original,gps_info
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0745_SA_SaraAl-Balushi.JPG,20230718_1X2A0745_SA_SaraAl-Balushi.JPG,.jpg,success,,7.26,2025-12-15 14:48:57.053906,2025-11-07 13:43:44,,Survey,"20230718, 1X2A0745, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 06:46:41,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0756_SA_SaraAl-Balushi.JPG,20230718_1X2A0756_SA_SaraAl-Balushi.JPG,.jpg,success,,8.016,2025-12-15 14:48:57.156183,2025-11-07 13:43:44,,Survey,"20230718, 1X2A0756, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 06:47:02,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0757_SA_SaraAl-Balushi.JPG,20230718_1X2A0757_SA_SaraAl-Balushi.JPG,.jpg,success,,8.168,2025-12-15 14:48:57.279182,2025-11-07 13:43:44,,Survey,"20230718, 1X2A0757, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 06:47:02,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0758_SA_SaraAl-Balushi.JPG,20230718_1X2A0758_SA_SaraAl-Balushi.JPG,.jpg,success,,8.096,2025-12-15 14:48:57.391114,2025-11-07 13:43:44,,Survey,"20230718, 1X2A0758, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 06:47:02,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0759_SA_SaraAl-Balushi.JPG,20230718_1X2A0759_SA_SaraAl-Balushi.JPG,.jpg,success,,7.668,2025-12-15 14:48:57.510057,2025-11-07 13:43:44,,Survey,"20230718, 1X2A0759, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 06:47:02,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0760_SA_SaraAl-Balushi.JPG,20230718_1X2A0760_SA_SaraAl-Balushi.JPG,.jpg,success,,8.491,2025-12-15 14:48:57.629227,2025-11-07 13:43:44,,Survey,"20230718, 1X2A0760, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 06:47:02,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0761_SA_SaraAl-Balushi.JPG,20230718_1X2A0761_SA_SaraAl-Balushi.JPG,.jpg,success,,8.086,2025-12-15 14:48:57.859651,2025-11-07 13:43:44,,Survey,"20230718, 1X2A0761, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 06:47:03,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0762_SA_SaraAl-Balushi.JPG,20230718_1X2A0762_SA_SaraAl-Balushi.JPG,.jpg,success,,8.115,2025-12-15 14:48:58.155030,2025-11-07 13:43:44,,Survey,"20230718, 1X2A0762, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 06:47:03,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0763_SA_SaraAl-Balushi.JPG,20230718_1X2A0763_SA_SaraAl-Balushi.JPG,.jpg,success,,7.911,2025-12-15 14:48:58.281754,2025-11-07 13:43:44,,Survey,"20230718, 1X2A0763, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 06:47:03,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0764_SA_SaraAl-Balushi.JPG,20230718_1X2A0764_SA_SaraAl-Balushi.JPG,.jpg,success,,7.55,2025-12-15 14:48:58.400465,2025-11-07 13:43:46,,Survey,"20230718, 1X2A0764, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 06:47:06,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0765_SA_SaraAl-Balushi.JPG,20230718_1X2A0765_SA_SaraAl-Balushi.JPG,.jpg,success,,7.548,2025-12-15 14:48:58.499802,2025-11-07 13:43:46,,Survey,"20230718, 1X2A0765, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 06:47:06,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0766_SA_SaraAl-Balushi.JPG,20230718_1X2A0766_SA_SaraAl-Balushi.JPG,.jpg,success,,8.36,2025-12-15 14:48:58.609962,2025-11-07 13:43:46,,Survey,"20230718, 1X2A0766, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 06:48:00,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0767_SA_SaraAl-Balushi.JPG,20230718_1X2A0767_SA_SaraAl-Balushi.JPG,.jpg,success,,7.59,2025-12-15 14:48:58.731129,2025-11-07 13:43:46,,Survey,"20230718, 1X2A0767, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 06:48:09,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0768_SA_SaraAl-Balushi.JPG,20230718_1X2A0768_SA_SaraAl-Balushi.JPG,.jpg,success,,6.368,2025-12-15 14:48:58.842720,2025-11-07 13:43:46,,Survey,"20230718, 1X2A0768, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 06:48:17,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0769_SA_SaraAl-Balushi.JPG,20230718_1X2A0769_SA_SaraAl-Balushi.JPG,.jpg,success,,7.322,2025-12-15 14:48:58.948695,2025-11-07 13:43:46,,Survey,"20230718, 1X2A0769, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 06:48:40,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0773_SA_SaraAl-Balushi.JPG,20230718_1X2A0773_SA_SaraAl-Balushi.JPG,.jpg,success,,7.715,2025-12-15 14:48:59.066082,2025-11-07 13:43:46,,Survey,"20230718, 1X2A0773, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 06:49:39,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0774_SA_SaraAl-Balushi.JPG,20230718_1X2A0774_SA_SaraAl-Balushi.JPG,.jpg,success,,6.967,2025-12-15 14:48:59.167653,2025-11-07 13:43:46,,Survey,"20230718, 1X2A0774, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 06:49:55,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0775_SA_SaraAl-Balushi.JPG,20230718_1X2A0775_SA_SaraAl-Balushi.JPG,.jpg,success,,7.755,2025-12-15 14:48:59.285306,2025-11-07 13:43:46,,Survey,"20230718, 1X2A0775, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 06:50:03,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0776_SA_SaraAl-Balushi.JPG,20230718_1X2A0776_SA_SaraAl-Balushi.JPG,.jpg,success,,8.072,2025-12-15 14:48:59.404286,2025-11-07 13:43:46,,Survey,"20230718, 1X2A0776, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 06:50:15,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0777_SA_SaraAl-Balushi.JPG,20230718_1X2A0777_SA_SaraAl-Balushi.JPG,.jpg,success,,6.158,2025-12-15 14:48:59.526518,2025-11-07 13:43:46,,Survey,"20230718, 1X2A0777, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 06:50:44,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0778_SA_SaraAl-Balushi.JPG,20230718_1X2A0778_SA_SaraAl-Balushi.JPG,.jpg,success,,6.618,2025-12-15 14:48:59.657129,2025-11-07 13:43:46,,Survey,"20230718, 1X2A0778, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 06:51:24,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0779_SA_SaraAl-Balushi.JPG,20230718_1X2A0779_SA_SaraAl-Balushi.JPG,.jpg,success,,6.093,2025-12-15 14:48:59.758450,2025-11-07 13:43:46,,Survey,"20230718, 1X2A0779, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 06:51:33,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0781_SA_SaraAl-Balushi.JPG,20230718_1X2A0781_SA_SaraAl-Balushi.JPG,.jpg,success,,7.954,2025-12-15 14:48:59.883010,2025-11-07 13:43:46,,Survey,"20230718, 1X2A0781, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 06:53:51,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0782_SA_SaraAl-Balushi.JPG,20230718_1X2A0782_SA_SaraAl-Balushi.JPG,.jpg,success,,8.756,2025-12-15 14:49:00.003297,2025-11-07 13:43:46,,Survey,"20230718, 1X2A0782, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 06:54:38,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0785_SA_SaraAl-Balushi.JPG,20230718_1X2A0785_SA_SaraAl-Balushi.JPG,.jpg,success,,7.123,2025-12-15 14:49:00.116551,2025-11-07 13:43:46,,Survey,"20230718, 1X2A0785, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 07:00:33,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0786_SA_SaraAl-Balushi.JPG,20230718_1X2A0786_SA_SaraAl-Balushi.JPG,.jpg,success,,6.706,2025-12-15 14:49:00.231488,2025-11-07 13:43:46,,Survey,"20230718, 1X2A0786, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 07:00:47,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0788_SA_SaraAl-Balushi.JPG,20230718_1X2A0788_SA_SaraAl-Balushi.JPG,.jpg,success,,7.476,2025-12-15 14:49:00.337256,2025-11-07 13:43:46,,Survey,"20230718, 1X2A0788, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 07:00:48,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0794_SA_SaraAl-Balushi.JPG,20230718_1X2A0794_SA_SaraAl-Balushi.JPG,.jpg,success,,7.098,2025-12-15 14:49:00.442577,2025-11-07 13:43:46,,Survey,"20230718, 1X2A0794, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 07:01:04,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0795_SA_SaraAl-Balushi.JPG,20230718_1X2A0795_SA_SaraAl-Balushi.JPG,.jpg,success,,7.948,2025-12-15 14:49:00.542461,2025-11-07 13:43:46,,Survey,"20230718, 1X2A0795, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 07:01:04,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0796_SA_SaraAl-Balushi.JPG,20230718_1X2A0796_SA_SaraAl-Balushi.JPG,.jpg,success,,8.444,2025-12-15 14:49:00.667809,2025-11-07 13:43:46,,Survey,"20230718, 1X2A0796, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 07:01:05,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0801_SA_SaraAl-Balushi.JPG,20230718_1X2A0801_SA_SaraAl-Balushi.JPG,.jpg,success,,9.041,2025-12-15 14:49:00.777154,2025-11-07 13:43:46,,Survey,"20230718, 1X2A0801, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 07:05:36,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0802_SA_SaraAl-Balushi.JPG,20230718_1X2A0802_SA_SaraAl-Balushi.JPG,.jpg,success,,8.176,2025-12-15 14:49:00.901872,2025-11-07 13:43:46,,Survey,"20230718, 1X2A0802, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 07:05:43,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0803_SA_SaraAl-Balushi.JPG,20230718_1X2A0803_SA_SaraAl-Balushi.JPG,.jpg,success,,8.235,2025-12-15 14:49:01.023013,2025-11-07 13:43:46,,Survey,"20230718, 1X2A0803, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 07:05:53,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0804_SA_SaraAl-Balushi.JPG,20230718_1X2A0804_SA_SaraAl-Balushi.JPG,.jpg,success,,7.687,2025-12-15 14:49:01.176296,2025-11-07 13:43:46,,Survey,"20230718, 1X2A0804, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 07:05:54,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0810_SA_SaraAl-Balushi.JPG,20230718_1X2A0810_SA_SaraAl-Balushi.JPG,.jpg,success,,6.502,2025-12-15 14:49:01.282480,2025-11-07 13:43:46,,Survey,"20230718, 1X2A0810, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 07:18:24,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0812_SA_SaraAl-Balushi.JPG,20230718_1X2A0812_SA_SaraAl-Balushi.JPG,.jpg,success,,6.385,2025-12-15 14:49:01.391122,2025-11-07 13:43:46,,Survey,"20230718, 1X2A0812, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 07:18:26,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0813_SA_SaraAl-Balushi.JPG,20230718_1X2A0813_SA_SaraAl-Balushi.JPG,.jpg,success,,5.641,2025-12-15 14:49:01.493838,2025-11-07 13:43:46,,Survey,"20230718, 1X2A0813, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 07:18:27,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0814_SA_SaraAl-Balushi.JPG,20230718_1X2A0814_SA_SaraAl-Balushi.JPG,.jpg,success,,6.717,2025-12-15 14:49:01.593426,2025-11-07 13:43:46,,Survey,"20230718, 1X2A0814, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 07:18:34,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0815_SA_SaraAl-Balushi.JPG,20230718_1X2A0815_SA_SaraAl-Balushi.JPG,.jpg,success,,6.264,2025-12-15 14:49:01.667749,2025-11-07 13:43:46,,Survey,"20230718, 1X2A0815, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 07:18:41,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0817_SA_SaraAl-Balushi.JPG,20230718_1X2A0817_SA_SaraAl-Balushi.JPG,.jpg,success,,6.498,2025-12-15 14:49:01.787580,2025-11-07 13:43:46,,Survey,"20230718, 1X2A0817, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 07:18:48,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0818_SA_SaraAl-Balushi.JPG,20230718_1X2A0818_SA_SaraAl-Balushi.JPG,.jpg,success,,6.461,2025-12-15 14:49:01.899144,2025-11-07 13:43:46,,Survey,"20230718, 1X2A0818, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 07:18:48,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0820_SA_SaraAl-Balushi.JPG,20230718_1X2A0820_SA_SaraAl-Balushi.JPG,.jpg,success,,8.419,2025-12-15 14:49:02.008099,2025-11-07 13:43:46,,Survey,"20230718, 1X2A0820, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 07:20:00,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0821_SA_SaraAl-Balushi.JPG,20230718_1X2A0821_SA_SaraAl-Balushi.JPG,.jpg,success,,7.907,2025-12-15 14:49:02.117496,2025-11-07 13:43:46,,Survey,"20230718, 1X2A0821, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 07:20:00,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0823_SA_SaraAl-Balushi.JPG,20230718_1X2A0823_SA_SaraAl-Balushi.JPG,.jpg,success,,7.169,2025-12-15 14:49:02.243839,2025-11-07 13:43:46,,Survey,"20230718, 1X2A0823, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 07:20:06,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0824_SA_SaraAl-Balushi.JPG,20230718_1X2A0824_SA_SaraAl-Balushi.JPG,.jpg,success,,7.328,2025-12-15 14:49:02.352529,2025-11-07 13:43:46,,Survey,"20230718, 1X2A0824, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 07:20:07,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_1\Sara_Al-Balushi\JPG\20230718_1X2A0825_SA_SaraAl-Balushi.JPG,20230718_1X2A0825_SA_SaraAl-Balushi.JPG,.jpg,success,,7.29,2025-12-15 14:49:02.471287,2025-11-07 13:43:46,,Survey,"20230718, 1X2A0825, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 07:20:07,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_2\Sara_Al-Balushi\JPG\20230718_1X2A0827_SA_SaraAl-Balushi.JPG,20230718_1X2A0827_SA_SaraAl-Balushi.JPG,.jpg,success,,9.247,2025-12-15 14:50:41.081072,2025-11-07 13:50:46,,Survey,"20230718, 1X2A0827, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 08:56:23,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_2\Sara_Al-Balushi\JPG\20230718_1X2A0835_SA_SaraAl-Balushi.JPG,20230718_1X2A0835_SA_SaraAl-Balushi.JPG,.jpg,success,,8.661,2025-12-15 14:50:41.184529,2025-11-07 13:50:46,,Survey,"20230718, 1X2A0835, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 08:57:15,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_2\Sara_Al-Balushi\JPG\20230718_1X2A0843_SA_SaraAl-Balushi.JPG,20230718_1X2A0843_SA_SaraAl-Balushi.JPG,.jpg,success,,6.98,2025-12-15 14:50:41.295317,2025-11-07 13:50:46,,Survey,"20230718, 1X2A0843, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 08:57:37,True
D:\NEOM_PROJECT\Marine_New_Data\Megafauna Boat Survey\06 Deliverables\2023_Photos and videos_Summer\2023_07_18\sighting_2\Sara_Al-Balushi\JPG\20230718_1X2A0844_SA_SaraAl-Balushi.JPG,20230718_1X2A0844_SA_SaraAl-Balushi.JPG,.jpg,success,,7.05,2025-12-15 14:50:41.407556,2025-11-07 13:50:46,,Survey,"20230718, 1X2A0844, SA, SaraAl, Balushi",JPEG,RGB,6720.0,4480.0,1.5,True,Canon,Canon EOS 5D Mark IV,2023:07:18 08:57:37,True
